title,address,phone,url,source_url,hours,id,rating,owners_count,reviews,description_status,description_text
Panos Q8 Zaventem,"Leuvensesteenweg 524, 1930 Zaventem, Belgique",+32 2 644 25 12,https://www.panos.be/nl/winkel/panos-q8-zaventem-2-23849,https://www.google.com/search?q=Panos+Q8+Zaventem&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZOSTFISjU0SUqxTEqyAgqZmSSbm5tbJKcmppmbmVsuYhUMSMzLL1YItFCISixLzStJzQUAZYBryz0AAAA&hl=fr&mat=CSuh4btiskbvElcBqiIDwteqvFTxrjKpj62jIBpFy-OBZwfPHepc7sGbpqWkP18yrpwcQfbi7b6SJM2WTjPfSfK6Y3SKlKh0R6aeAwhZSQt9kTgGbcODdkvts495tQ_K4yM&authuser=0,"{'mardi': '00:00–24:00', 'mercredi': '00:00–24:00', 'jeudi': '00:00–24:00', 'vendredi': '00:00–24:00', 'samedi': '00:00–24:00', 'dimanche': '00:00–24:00', 'lundi': '00:00–24:00'}",23849,"1,8",,13,OK,
Panos Q8 Zaventem Nossegem,"Leuvensesteenweg 583, 1931 Zaventem, Belgique",+32 2 725 48 22,https://www.panos.be/nl/winkel/panos-zaventem-23301,https://www.google.com/search?q=Panos+Q8+Zaventem+Nossegem&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZOSTY2SElJTjYxMTO1MqgwSk4xNrMwNjcxMkoxMEsyWcQqFZCYl1-sEGihEJVYlppXkpqr4JdfXJyanpoLAIJ4OvdGAAAA&hl=fr&mat=Ce7jvBgk0kSpElYBqiIDwki3jTEYIqxUG_UsGcu7bHIrTgK8O_m9wQHW2PQjxtEH6scThu-yJ34CjRAHSBF8F-nAvirCwFowBUm_rWwUYbKfZiR-Fr6CN5k1Cu_srAhMkQ&authuser=0,"{'mardi': '05:00–00:00', 'mercredi': '05:00–00:00', 'jeudi': '05:00–00:00', 'vendredi': '05:00–00:00', 'samedi': '05:00–00:00', 'dimanche': '05:00–00:00', 'lundi': '05:00–00:00'}",23301,"3,7",,61,NOK,
Panos Q8 Zelzate,"Kanaalstraat 1, 9060 Zelzate, Belgique",+32 9 345 75 92,https://www.panos.be/nl/winkel/panos-q8-zelzate-23347,https://www.google.com/search?q=panos-q8-zelzate-Kanaalstraat,"{'mardi': '04:00–22:00', 'mercredi': '04:00–22:00', 'jeudi': '04:00–22:00', 'vendredi': '04:00–22:00', 'samedi': '06:00–22:00', 'dimanche': '06:00–22:00', 'lundi': '04:00–22:00'}",23347,"4,3",,183,OK,
Panos Q8 Zwevegem,"Kortrijkstraat 216, 8550 Zwevegem, Belgique",+32 56 70 31 87,https://www.panos.be/nl/winkel/panos-zwevegem-23357,https://www.google.com/search?q=panos-q8-zwevegem-Kortrijkstraat,"{'mardi': '05:30–19:30', 'mercredi': '05:30–19:30', 'jeudi': '05:30–19:30', 'vendredi': '05:30–19:30', 'samedi': '06:00–19:00', 'dimanche': 'Fermé', 'lundi': '05:30–19:30'}",23357,"4,1",,54,NOK,
Panos Q8 Zwijndrecht-Burcht,"Pastoor Coplaan 97, 2070 Zwijndrecht, Belgique",+32 3 253 02 54,https://www.panos.be/nl/winkel/panos-q8-zwijndrecht-burcht-zwijndrecht-burcht-23510,https://www.google.com/search?q=panos-q8-zwijndrecht-burcht-Pastoor-Coplaan,"{'mardi': '07:00–19:00', 'mercredi': '07:00–19:00', 'jeudi': '07:00–19:00', 'vendredi': '07:00–19:00', 'samedi': '08:00–19:00', 'dimanche': '09:00–16:00', 'lundi': '07:00–19:00'}",23510,"4,1",,59,OK,
Panos Rail Aalst,"Stationsplein, 9300 Aalst, Belgique",+32 489 71 31 65,https://www.panos.be/nl/winkel/panos-rail-aalst-23226,https://www.google.com/search?q=panos-rail-aalst-Stationsplein,"{'mardi': '05:30–18:45', 'mercredi': '05:30–18:45', 'jeudi': '05:30–18:45', 'vendredi': '05:30–18:45', 'samedi': '07:00–16:30', 'dimanche': '08:00–14:00', 'lundi': '05:30–18:45'}",23226,"3,8",,148,NOK,
Panos Rail Aarschot,"Statieplein 19, 3200 Aarschot, Belgique",+32 16 56 60 86,https://www.panos.be/nl/winkel/panos-rail-aarschot-23280,https://www.google.com/search?q=panos-rail-aarschot-Statieplein,"{'mardi': '05:30–18:30', 'mercredi': '05:30–18:30', 'jeudi': '05:30–18:30', 'vendredi': '05:30–18:30', 'samedi': '07:00–15:30', 'dimanche': 'Fermé', 'lundi': '05:30–18:30'}",23280,"3,9",,27,NOK,
Panos Rail Antwerpen 2,"Pelikaanstraat, 2018 Antwerpen, Belgique",+32 3 226 82 20,http://stores.panos.be/nl/s/panos-rail-antwerpen-2,https://www.google.com/search?q=Panos+Rail+Antwerpen+2&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZOM09MMzMySzIzMEuzMqgwTUszS0tOMbJMSzFLTbEwWMQqFpCYl1-sEJSYmaPgmFdSnlpUkJqnYAQAzolrJEIAAAA&hl=fr&mat=CemrAeD5uu4OElYBqiIDwt5uCa4cNQkh20wCG2HAhA5BIHbLv8p2R3E0qG7QR9R1tmd7P02UJdEJEuaHpHRET82nBi5ECKHeYxomxs5OYYktTDxdAZTxdWFCwNM5vdHv0w&authuser=0,"{'mardi': '05:45–20:00', 'mercredi': '05:45–20:00', 'jeudi': '05:45–20:00', 'vendredi': '05:45–21:00', 'samedi': '06:00–19:00', 'dimanche': '07:00–19:00', 'lundi': '05:45–20:00'}",194,,,,NOK,
Panos Rail Antwerpen (Centraal),"Pelikaanstraat 3/2050, 2018 Antwerp, Belgique",+32 3 233 52 15,https://www.panos.be/nl/winkel/panos-rail-antwerpen-%28astridplein%29-23224,https://www.google.com/search?q=Panos+Rail+Antwerpen+(Centraal)&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZOMzcxN0i2TDS0ME6yMqhItTA3SkxMMzI2TjFPNDa3WMQqH5CYl1-sEJSYmaPgmFdSnlpUkJqnoOGcmldSlJiYowkA98m0kksAAAA&hl=fr&mat=CTpwV-ztnQurElcBqiIDwtLiI1hrqljMY2gH42qPnoxi42hcTXR1A3q03cn4Vso2LQHkeE7SzQzXtbfECE-kERhK8FBBsKQra7twRCmrXT-dFYEDl66PwwNujmDCMHZ_WdE&authuser=0,"{'mardi': '06:00–19:00', 'mercredi': '06:00–19:00', 'jeudi': '06:00–19:00', 'vendredi': '06:00–19:00', 'samedi': '07:00–19:00', 'dimanche': '07:00–19:00', 'lundi': '06:00–19:00'}",23224,,,,NOK,
Panos Rail Antwerpen (Pelikaanstraat) (Panos),"Pelikaanstraat 3/1060, 2018 Antwerpen, Belgique",+32 3 226 82 20,https://www.panos.be/nl/winkel/panos-antwerpen-23228,https://www.google.com/search?q=Panos+Rail+Antwerpen+(Pelikaanstraat)&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZOM0s1SAODxDQrg4rk5GTDVNPUVPOUFAsTU9PERayqAYl5-cUKQYmZOQqOeSXlqUUFqXkKGgGpOZnZiYl5xSVFiYklmgDRPGBGUQAAAA&hl=fr&mat=Cb71m7X4n9A6ElcBqiIDwto55_JMTXgzrsJWzIvBI78mAEkMPn5KBezE4HaaWRffhTI88bhzpV2u5HqKB8GxwNfjfrWvyUoutpwt0q-oG7XbB1IIigtr1AzF-pgVRA60fNA&authuser=0,"{'mardi': '05:45–19:00', 'mercredi': '05:45–19:00', 'jeudi': '05:45–19:00', 'vendredi': '05:45–19:00', 'samedi': '06:00–19:00', 'dimanche': '07:00–19:00', 'lundi': '05:45–19:00'}",23228,"3,4",,145,OK,
Panos Rail Berchem,"Burgemeester E. Ryckaertsplein 2, 2600 Antwerpen, Belgique",+32 3 230 96 25,https://www.panos.be/nl/winkel/panos-rail-berchem-23206,https://www.google.com/search?q=panos-rail-berchem-Burgemeester-E.-Ryckaertsplein,"{'mardi': '05:30–20:00', 'mercredi': '05:30–20:00', 'jeudi': '05:30–20:00', 'vendredi': '05:30–20:00', 'samedi': '06:00–20:00', 'dimanche': '07:00–20:00', 'lundi': '05:30–20:00'}",23206,"3,0",,285,OK,
Panos Rail Brugge (Stationsplein),"Stationsplein 5, 8000 Brugge, Belgique",+32 488 25 53 78,https://www.panos.be/nl/winkel/panos-rail-brugge-%28stationsplein%29-23204,https://www.google.com/search?q=panos-rail-brugge-stationsplein-Stationsplein,"{'mardi': '05:00–16:00', 'mercredi': '07:00–18:00', 'jeudi': '05:00–19:30', 'vendredi': '05:00–19:30', 'samedi': '05:30–19:00', 'dimanche': '06:00–18:30', 'lundi': '05:00–19:30'}",23204,"3,8",,333,OK,
Panos Rail Brussel (Centraal),"Carr de l'Europe 2, 1000 Bruxelles, Belgique",+32 2 513 48 10,https://www.panos.be/nl/winkel/panos-rail-brussel-%28centraal%29-bruxelles-23230,https://www.google.com/search?q=Panos+Rail+Brussel+(Centraal)&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZONrVMtjA2TDRISU2xMqiwNE1NSTQzNjI2TgGxUhaxygYk5uUXKwQlZuYoOBWVFhen5ihoOKfmlRQlJuZoAgDy8F3sSQAAAA&hl=fr&mat=Cd-HSHnaJ3F1ElcBqiIDwnTA2p2qymHIRl3h4b1lU_lUSdGEhLqbJWa1f_Z7j8n5v_t0aBW3mOUoxidmVYxMKATKQnRQdSavEJxvQ5PDJN0WnChFzKOlhyrKB5HH1Msy-mU&authuser=0,"{'mardi': '05:45–19:30', 'mercredi': '05:45–19:30', 'jeudi': '05:45–19:30', 'vendredi': '05:45–19:30', 'samedi': '06:00–19:00', 'dimanche': '06:00–18:00', 'lundi': '05:45–19:30'}",23230,"2,6",,5,NOK,
Panos Rail Brussel Centraal Putterij,"Carr de l'Europe 2, 1000 Bruxelles, Belgique",+32 2 513 85 49,https://www.panos.be/nl/winkel/panos-rail-brussel-centraal%2Cputteri-23235,https://www.google.com/search?q=Panos+Rail+Brussel+Centraal+Putterij&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzYGwmQzA4tkMzMTQyuDijQTS2OjxNTERHNL0yRzM_NFrCoBiXn5xQpBiZk5Ck5FpcXFqTkKzql5JUWJiTkKAaUlJalFmVkAEUko5FAAAAA&hl=fr&mat=CZuoVSsrGX4fElcBqiIDwvjl5gRHdTz5w5VNhLX1uzhBZ1SZMVSHQQsT5Auwhm_YMF_WlL6vstd7yFBhZLXQMubY-_P4zbGnreAdNInZV5MIql8u34ZmAs9Lbfkkev18vSY&authuser=0,"{'mardi': '06:00–18:00', 'mercredi': '06:00–18:00', 'jeudi': '06:00–18:00', 'vendredi': '06:00–18:00', 'samedi': '07:30–15:00', 'dimanche': 'Fermé', 'lundi': '06:00–18:00'}",23235,"2,5",,2,NOK,
Panos,"Rue du Progrès 76, 1030 Schaerbeek, Belgique",,,https://www.google.com/search?q=Panos&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZONjY3TzE0MDAxTjO0MqgwN0xLNkgztEhJNjQ1M042WcTKGpCYl18MAJf2OfAxAAAA&hl=fr&mat=Ce5yaNj0quksElcBqiIDwrkm8QyShxKueXaPNjTzSbGkeFrC4Qkz5qKLdLvFu4QTvdyB7iCkvlHPulNxoPLoCDO9EGHHQsaS4vw1dQb0fvKui19-ddOi2UeUYu1nN0TJ2rE&authuser=0,{},23222,"3,7",,3,NOK,
Panos Rail Brussel (Noord Zuidgal),"Rue du Progrès 76, 1030 Brussel, Belgique",+32 2 229 41 62,https://www.panos.be/nl/winkel/panos-rail-brussel-%28noord%2C-zuidgal%29-23282,https://www.google.com/search?q=panos-rail-brussel-noord-zuidgal-Vooruitgangstraat,{},23282,"2,5",,135,NOK,
Panos Rail Brussel (Ravenstein),"Carr de l'Europe 2, 1000 Bruxelles, Belgique",+32 2 513 24 09,https://www.panos.be/nl/winkel/panos-rail-brussel-%28ravenstein%29-bruxelles-23743,https://www.google.com/search?q=panos-rail-brussel-ravenstein-Carrefour-de-l%27Europe,"{'mardi': '06:00–18:00', 'mercredi': '06:00–18:00', 'jeudi': '06:00–18:00', 'vendredi': '06:00–18:00', 'samedi': '07:00–16:00', 'dimanche': 'Fermé', 'lundi': '06:00–18:00'}",23743,"1,0",,1,NOK,
Panos Rail Brussel (Zuid Fonsny),"Av. Fonsny, 1000 Bruxelles, Belgique",+32 2 524 56 45,https://www.panos.be/nl/winkel/panos-rail-brussel-%28zuid%2C-fonsny%29-brussel-23213,https://www.google.com/search?q=panos-rail-brussel-zuid-fonsny-Avenue-Fonsny,"{'mardi': '05:30–20:30', 'mercredi': '05:30–20:30', 'jeudi': '05:30–20:30', 'vendredi': '05:30–20:30', 'samedi': '06:00–20:30', 'dimanche': '06:00–20:30', 'lundi': '05:30–20:30'}",23213,"2,8",,236,NOK,
Panos,"Sq. des Martyrs, 6000 Charleroi, Belgique",+32 71 32 50 42,https://www.panos.be/fr/magasin/panos-rail-charleroi-23238,https://www.google.com/search?q=panos-rail-charleroi-Sq.-des-Martyrs,"{'mardi': '05:30–18:30', 'mercredi': '05:30–18:30', 'jeudi': '05:30–18:30', 'vendredi': '05:30–18:30', 'samedi': '06:15–18:30', 'dimanche': '07:30–14:30', 'lundi': '05:30–18:30'}",23238,"3,1",,168,NOK,
Panos Rail Gembloux,"Av. de la Station 123/123, 5030 Gembloux, Belgique",+32 81 61 01 05,https://www.panos.be/fr/magasin/panos-rail-gembloux-23239,https://www.google.com/search?q=panos-rail-gembloux-Av.-de-la-Station-123,"{'mardi': '05:30–19:00', 'mercredi': '05:30–19:00', 'jeudi': '05:30–19:00', 'vendredi': '05:30–19:00', 'samedi': '07:30–16:00', 'dimanche': 'Fermé', 'lundi': '05:30–19:00'}",23239,"4,6",,23,NOK,
Panos Rail Gent (Dampoort),"Oktrooiplein 10, 9000 Gent, Belgique",+32 9 233 03 23,https://www.panos.be/nl/winkel/panos-rail-gent-%28dampoort%29-23232,https://www.google.com/search?q=panos-rail-gent-dampoort-Octrooiplein,"{'mardi': '06:45–18:00', 'mercredi': '06:45–18:00', 'jeudi': '06:45–18:00', 'vendredi': '06:45–18:00', 'samedi': '08:00–13:30', 'dimanche': 'Fermé', 'lundi': '06:45–18:00'}",23232,"3,5",,51,OK,
Panos Rail Gent (Sint-Pieters),"Kon. Maria Hendrikaplein 1, 9000 Gent, Belgique",+32 9 220 88 53,https://www.panos.be/nl/winkel/panos-gent-23225,https://www.google.com/search?q=panos-rail-gent-st-pieters-Maria-Hendrikaplein,"{'mardi': '05:30–19:30', 'mercredi': '05:30–19:30', 'jeudi': '05:30–19:00', 'vendredi': '05:30–19:30', 'samedi': '06:00–19:00', 'dimanche': '06:00–19:00', 'lundi': '05:30–19:30'}",23225,"3,4",,582,OK,
Panos Rail Halle,"Van Den Peereboomstraat, 1500 Halle, Belgique",+32 2 356 21 92,https://www.panos.be/nl/winkel/panos-hal-23274,https://www.google.com/search?q=panos-rail-halle-Van-Den-Peereboomstraat,"{'mardi': '05:30–18:30', 'mercredi': '05:30–18:30', 'jeudi': '05:30–18:30', 'vendredi': '05:30–18:30', 'samedi': '07:00–16:00', 'dimanche': 'Fermé', 'lundi': '05:30–18:30'}",23274,"3,7",,77,OK,
Panos Rail Herentals,"Stationsplein 1, 2200 Herentals, Belgique",+32 14 86 85 57,https://www.panos.be/nl/winkel/panos-herentals-23234,https://www.google.com/search?q=Panos+Rail+Herentals&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzY0NTK2TEkyNU5NTkmyMqhISTUxMrewME5NS7QwNzJOWsQqEpCYl1-sEJSYmaPgkVqUmleSmFMMAChZnGdAAAAA&hl=fr&mat=CU8q_IF6MxLAElcBqiIDwkSHmo1EWGdQ7TKrVBWPd7BUaZ_JC7S5-rp1X0DIbi2GsclVl0531Ac7FCIUeraiulk5qqQtvS_eWPpdLfC8I0juvAjldVQBdkYBV0Fw-veOslc&authuser=0,"{'mardi': '06:00–18:00', 'mercredi': '06:00–18:00', 'jeudi': '06:00–18:00', 'vendredi': '06:00–18:00', 'samedi': '07:30–12:00', 'dimanche': 'Fermé', 'lundi': '06:00–18:00'}",23234,"3,9",,63,OK,
Panos Rail Leuven (Martelarenplein),"Martelarenplein 16, 3000 Leuven, Belgique",+32 16 29 61 39,https://www.panos.be/nl/winkel/panos-rail-leuven1-23047,https://www.google.com/search?q=Panos+Rail+Leuven+(Martelarenplein)&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzY0Mzc1MEgzNTVKtrS0MqgwTTRJNjc3TDOxMDMwN7IwXcSqHJCYl1-sEJSYmaPgk1palpqnoOGbWFSSmpNYlJpXkJOamacJAIX9DilPAAAA&hl=fr&mat=Ceklc1t-TDb5ElcBqiIDwl7-xIGc9uZ9Lf5ubYevMS2AoyHhu1OHLdc84jpdL64q85TZ7domvNHAatEt6bepAVTCg3YUHG1OPRvd-kpcAVO7veKETom25BNBd3sqeY1jEkY&authuser=0,"{'mardi': '06:00–18:00', 'mercredi': '06:00–18:00', 'jeudi': '06:00–18:00', 'vendredi': '06:00–18:00', 'samedi': '06:00–18:00', 'dimanche': '08:00–17:00', 'lundi': '06:00–18:00'}",23047,,,,NOK,
Panos Rail Leuven Reizigerstunnel,"Martelarenplein 16, 3000 Leuven, Belgique",+32 16 22 67 23,https://www.panos.be/nl/winkel/panos-leuven-23223,https://www.google.com/search?q=Panos+Rail+Leuven+Reizigerstunnel&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzY0M0hJSrMwNTOyNDO0MqhITkwzNDVNSkpMMjVKNUgzXMSqGJCYl1-sEJSYmaPgk1palpqnEJSaWZWZnlpUXFKal5eaAwC2z3rqTQAAAA&hl=fr&mat=CS11k95C70umElYBqiIDwihWx8NZjJWvUSUkRmIUj4qZp0tu3Z0_pgdfDJmZNc34b08CWTw8aiWzKL3PfEjervD4_0XRsSd8Ndix7LzZISdQ1e2rMzNfYyI4L-A9o6Ssgg&authuser=0,"{'mardi': '06:00–19:00', 'mercredi': '06:00–19:00', 'jeudi': '06:00–19:00', 'vendredi': '06:00–19:00', 'samedi': '06:00–19:00', 'dimanche': '07:00–19:00', 'lundi': '06:00–19:00'}",23223,"2,6",,120,OK,
Panos Rail Lokeren,"Stationsplein, 9160 Lokeren, Belgique",+32 9 367 77 12,https://www.panos.be/nl/winkel/panos-rail-lokeren-23599,https://www.google.com/search?q=panos-rail-lokeren-Stationsplein,"{'mardi': '05:30–18:30', 'mercredi': '05:30–18:30', 'jeudi': '05:30–18:30', 'vendredi': '05:30–18:30', 'samedi': '06:00–18:00', 'dimanche': '07:00–17:00', 'lundi': '05:30–18:30'}",23599,"3,7",,148,OK,
Panos Rail Luxemburg,"Pl. du Luxembourg 1, 1050 Bruxelles, Belgique",+32 2 230 57 35,https://www.panos.be/fr/winkel/panos-rail-luxemburg-ixelles-23220,https://www.google.com/search?q=panos-rail-luxemburg-ixelles-Luxemburgplein,"{'mardi': '06:00–18:30', 'mercredi': '06:00–18:30', 'jeudi': '06:00–18:30', 'vendredi': '06:00–18:30', 'samedi': '07:30–15:00', 'dimanche': 'Fermé', 'lundi': '06:00–18:30'}",23220,"2,8",,188,NOK,
Panos Rail Mechelen,"Koning Albertplein 2, 2800 Mechelen, Belgique",+32 15 20 89 45,https://www.panos.be/nl/winkel/panos-mechelen-23236,https://www.google.com/search?q=panos-rail-mechelen-Koning-Albertplein,"{'mardi': '06:00–18:30', 'mercredi': '06:00–18:30', 'jeudi': '06:00–18:30', 'vendredi': '06:00–18:30', 'samedi': 'Fermé', 'dimanche': 'Fermé', 'lundi': '06:00–18:30'}",23236,"3,3",,179,NOK,
Panos Rail Mons,"Pl. Léopold 10, 7000 Mons, Belgique",+32 65 84 80 00,https://www.panos.be/fr/winkel/panos-rail-mons-23215,https://www.google.com/search?q=Panos+Rail+Mons&stick=H4sIAAAAAAAA_-NgU1IxqDAxTzYyNTAwtTQyS05MMzO3AgqZGKcYmFgYplgamhskGS1i5Q9IzMsvVghKzMxR8M3PKwYAq3eDlToAAAA&hl=fr&mat=CbiHdSckt0VXElYBqiIDwpWbmTSnXfmB2d9wIGFPBGeUZWquCQiOEXWp-ATd-PyPB0dAqIcBEYgspeeifrKWyp5raWJWJgLhWP0xlowqoHXjv4euGCR-p1tz2STUl8VO1w&authuser=0,"{'mardi': '05:30–19:30', 'mercredi': '05:30–19:30', 'jeudi': '05:30–19:30', 'vendredi': '05:30–19:30', 'samedi': '07:00–18:00', 'dimanche': 'Fermé', 'lundi': '05:30–19:30'}",23215,"2,8",,51,NOK,
Panos Rail Namur,"Pl. de la Station, 5000 Namur, Belgique",+32 486 43 53 00,https://www.panos.be/fr/winkel/panos-rail-namur-vers-namur-23273,https://www.google.com/search?q=Panos+Rail+Namur&stick=H4sIAAAAAAAA_-NgU1I1qDAxTza0tDRLTUozADISTa0MKixSjQ1MUo0NjUwMjI2STE0XsQoEJOblFysEJWbmKPgl5pYWAQC0eDRSPAAAAA&hl=fr&mat=CXYtsT3XDqoHElYBqiIDwo21PodGop3XJBvxNoPHfVj_RkAV-DMK8DHY_ADf4LsCXofGHAEBjnDRtB7mk9GcQRvGzSdk80kPXILHBK_AI61Pe6af05oHlJQGzFs3apl2cg&authuser=0,"{'mardi': '05:00–20:00', 'mercredi': '05:00–20:00', 'jeudi': '05:00–20:00', 'vendredi': '05:00–20:00', 'samedi': '07:00–18:00', 'dimanche': '07:00–18:00', 'lundi': '05:00–20:00'}",23273,"3,3",,209,NOK,
Panos Rail Oostende (Kiosk),"Natiënkaai 1, 8400 Oostende, Belgique",+32 59 27 34 25,https://www.panos.be/nl/winkel/panos-rail-oostende-%28kiosk%29-23207,https://www.google.com/search?q=panos-rail-oostende-kiosk-Nati%E2%88%9A%C2%B4nkaai,"{'mardi': '05:30–19:00', 'mercredi': '05:30–19:00', 'jeudi': '05:30–19:00', 'vendredi': '05:30–19:00', 'samedi': '06:00–19:00', 'dimanche': '06:00–19:00', 'lundi': '05:30–19:00'}",23207,"3,0",,250,OK,
Panos Rail Ottignies,"STATIONSPLEIN, 1340 Ottignies-Louvain-la-Neuve, Belgique",+32 10 40 21 10,https://www.panos.be/fr/winkel/panos-rail-ottignies-23211,https://www.google.com/search?q=panos-rail-ottignies-Stationsplein,"{'mardi': '05:30–19:00', 'mercredi': '05:30–19:00', 'jeudi': '05:30–19:00', 'vendredi': '05:30–19:00', 'samedi': '07:30–16:00', 'dimanche': 'Fermé', 'lundi': '05:30–19:00'}",23211,"2,8",,67,NOK,
Panos Rail Roeselare,"Stationsplein, 8800 Roeselare, Belgique",+32 484 44 87 32,https://www.panos.be/nl/winkel/panos-rail-roeselare-23964,https://www.google.com/search?q=panos-rail-roeselare-Stationsplein,"{'mardi': '05:30–15:00', 'mercredi': 'Fermé', 'jeudi': '05:30–18:00', 'vendredi': '05:30–18:00', 'samedi': '08:00–14:30', 'dimanche': 'Fermé', 'lundi': '05:30–18:00'}",23964,"3,4",,65,NOK,
Panos Rail Sint-Niklaas,"Stationsplein 7L, 9100 Sint-Niklaas, Belgique",+32 3 776 29 92,https://www.panos.be/nl/winkel/panos-rail-sint---niklaas-sint-niklaas-23770,https://www.google.com/search?q=panos-rail-sint-niklaas-sint-niklaas-Stationsplein,"{'mardi': '05:00–19:00', 'mercredi': '05:00–19:00', 'jeudi': '05:00–19:00', 'vendredi': '05:00–19:00', 'samedi': '06:00–18:00', 'dimanche': '08:00–16:00', 'lundi': '05:00–19:00'}",23770,"2,7",,133,OK,
Panos Rail Tournai,"Pl. Crombez 10, 7500 Tournai, Belgique",+32 69 84 72 60,https://www.panos.be/fr/magasin/panos-rail-tournai-23210,https://www.google.com/search?q=panos-rail-tournai-Place-Crombez,"{'mardi': '05:30–18:00', 'mercredi': '05:30–18:00', 'jeudi': '05:30–18:00', 'vendredi': '05:30–18:00', 'samedi': 'Fermé', 'dimanche': 'Fermé', 'lundi': '05:30–18:00'}",23210,"3,4",,56,NOK,
